66(3):249-256. short noYear noLongAuthorLine period TOKEN-66(3):249-256. 6 66 66( 66(3 . 6. 56. 256. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-66(3):249-256. 6 66 66( 66(3 . 6. 56. 256. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_yes xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Khan,|||J.,|||Wei,|||J.|||S.,|||Ringner,|||M.,|||Saal,|||L.|||H.,|||Ladanyi,|||M., normal noYear isLongAuthorLine comma TOKEN-Khan, K Kh Kha Khan , n, an, han, InitCap nonNum 4 no no lastName no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-M., M M. M., M., , ., M., M., singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Westermann,|||F.,|||Berthold,|||F.,|||Schwab,|||M.,|||Antonescu, normal noYear isLongAuthorLine comma TOKEN-Westermann, W We Wes West , n, nn, ann, InitCap nonNum 4 no no lastName no no no TOKEN-F., F F. F., F., , ., F., F., singleCap nonNum 32 no no no no no publisherName TOKEN-Antonescu, A An Ant Anto , u, cu, scu, InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
C.|||R.,|||Peterson,|||C.|||And|||Meltzer,|||P.|||S.|||(2001): normal hasYear noLongAuthorLine colon TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-R., R R. R., R., , ., R., R., singleCap nonNum 0 no no no no no no TOKEN-(2001): ( (2 (20 (200 : ): 1): 01): others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Classification|||and|||diagnostic|||prediction|||of|||cancers normal noYear noLongAuthorLine other TOKEN-Classification C Cl Cla Clas n on ion tion InitCap nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-cancers c ca can canc s rs ers cers others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
using|||gene|||expression|||profiling|||and|||artificial|||neural normal noYear noLongAuthorLine other TOKEN-using u us usi usin g ng ing sing others nonNum 0 no no no no no no TOKEN-gene g ge gen gene e ne ene gene others nonNum 7 maleName femaleName lastName no no no TOKEN-neural n ne neu neur l al ral ural others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
networks.|||Nature|||Medicine,7(6):673-679. short noYear noLongAuthorLine period TOKEN-networks. n ne net netw . s. ks. rks. others nonNum 0 no no no no no no TOKEN-Nature N Na Nat Natu e re ure ture InitCap nonNum 0 no no no no no no TOKEN-Medicine,7(6):673-679. M Me Med Medi . 9. 79. 679. InitCap possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Kim,|||H.|||D.|||and|||Cho,|||S.-B.|||(2000):|||Genetic|||optimization normal hasYear noLongAuthorLine other TOKEN-Kim, K Ki Kim Kim, , m, im, Kim, InitCap nonNum 7 maleName femaleName lastName no no no TOKEN-H. H H. H. H. . H. H. H. singleCap nonNum 0 no no no no no no TOKEN-optimization o op opt opti n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
of|||structure-adaptive|||self-organizing|||map|||for|||efficient normal noYear noLongAuthorLine other TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-structure-adaptive s st str stru e ve ive tive others nonNum 0 no no no no no no TOKEN-efficient e ef eff effi t nt ent ient others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
classification.|||Proc.|||of|||International|||Conference|||on normal noYear noLongAuthorLine other TOKEN-classification. c cl cla clas . n. on. ion. others nonNum 0 no no no no no no TOKEN-Proc. P Pr Pro Proc . c. oc. roc. InitCap nonNum 0 no no no no no no TOKEN-on o on on on n on on on others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Soft|||Computing,34-39,|||World-Scientific|||Publishing. normal noYear noLongAuthorLine period TOKEN-Soft S So Sof Soft t ft oft Soft InitCap nonNum 0 no no no no no no TOKEN-Computing,34-39, C Co Com Comp , 9, 39, -39, InitCap possiblePage 0 no no no no no no TOKEN-Publishing. P Pu Pub Publ . g. ng. ing. InitCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Lashkari,|||D.,|||Derisi,|||J.,|||McCusker,|||J.,|||Namath,|||A., normal noYear isLongAuthorLine comma TOKEN-Lashkari, L La Las Lash , i, ri, ari, InitCap nonNum 0 no no no no no no TOKEN-D., D D. D., D., , ., D., D., singleCap nonNum 0 no no no no no no TOKEN-A., A A. A., A., , ., A., A., singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Gentile,|||C.,|||Hwang,|||S.,|||Brown,|||P.,|||and|||Davis,|||R. normal noYear isLongAuthorLine period TOKEN-Gentile, G Ge Gen Gent , e, le, ile, InitCap nonNum 4 no no lastName no no no TOKEN-C., C C. C., C., , ., C., C., singleCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
(1997):|||Yeast|||microarrays|||for|||genome|||wide|||parallel normal hasYear noLongAuthorLine other TOKEN-(1997): ( (1 (19 (199 : ): 7): 97): others year 0 no no no no no no TOKEN-Yeast Y Ye Yea Yeas t st ast east InitCap nonNum 4 no no lastName no no no TOKEN-parallel p pa par para l el lel llel others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
genetic|||and|||gene|||expression|||analysis.|||Proc.|||of|||the|||Natl. normal noYear noLongAuthorLine period TOKEN-genetic g ge gen gene c ic tic etic others nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-Natl. N Na Nat Natl . l. tl. atl. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Acad.|||of|||Sci.|||USA,94:13057-13062. short noYear noLongAuthorLine period TOKEN-Acad. A Ac Aca Acad . d. ad. cad. InitCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-USA,94:13057-13062. U US USA USA, . 2. 62. 062. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Lippman,|||R.|||P.|||(1987):|||An|||introduction|||to|||computing normal hasYear noLongAuthorLine other TOKEN-Lippman, L Li Lip Lipp , n, an, man, InitCap nonNum 4 no no lastName no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-computing c co com comp g ng ing ting others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
with|||neural|||nets.IEEE|||ASSP|||Magazine,4-22. normal noYear noLongAuthorLine period TOKEN-with w wi wit with h th ith with others nonNum 0 no no no no no no TOKEN-neural n ne neu neur l al ral ural others nonNum 0 no no no no no no TOKEN-Magazine,4-22. M Ma Mag Maga . 2. 22. -22. InitCap possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Li,|||L.,|||Weinberg,|||C.|||R.,|||Darden,|||T.|||A.|||and|||Pedersen,|||L.|||G. normal noYear isLongAuthorLine period TOKEN-Li, L Li Li, Li, , i, Li, Li, InitCap nonNum 4 no no lastName no no no TOKEN-L., L L. L., L., , ., L., L., singleCap nonNum 0 no no no no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
(2001):|||Gene|||selection|||for|||sample|||classification|||based normal hasYear noLongAuthorLine other TOKEN-(2001): ( (2 (20 (200 : ): 1): 01): others year 0 no no no no no no TOKEN-Gene G Ge Gen Gene e ne ene Gene InitCap nonNum 7 maleName femaleName lastName no no no TOKEN-based b ba bas base d ed sed ased others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
on|||gene|||expression|||data:|||study|||of|||sensitivity|||to|||choice normal noYear noLongAuthorLine other TOKEN-on o on on on n on on on others nonNum 4 no no lastName no no no TOKEN-gene g ge gen gene e ne ene gene others nonNum 7 maleName femaleName lastName no no no TOKEN-choice c ch cho choi e ce ice oice others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
of|||parameters|||of|||the|||GA/KNN|||method.|||Bioinformatics, normal noYear noLongAuthorLine comma TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-parameters p pa par para s rs ers ters others nonNum 0 no no no no no no TOKEN-Bioinformatics, B Bi Bio Bioi , s, cs, ics, InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
17(12):1131-1142. short hasYear noLongAuthorLine period TOKEN-17(12):1131-1142. 1 17 17( 17(1 . 2. 42. 142. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-17(12):1131-1142. 1 17 17( 17(1 . 2. 42. 142. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_yes xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Li,|||W.|||and|||Yang,|||Y.|||(2000):|||How|||many|||genes|||are|||needed normal hasYear noLongAuthorLine other TOKEN-Li, L Li Li, Li, , i, Li, Li, InitCap nonNum 4 no no lastName no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-needed n ne nee need d ed ded eded others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
for|||a|||discriminant|||microarray|||data|||analysis.|||Critical normal noYear noLongAuthorLine other TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName TOKEN-Critical C Cr Cri Crit l al cal ical InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Assessment|||of|||Techniques|||for|||Microarray|||Data|||Mining normal noYear noLongAuthorLine other TOKEN-Assessment A As Ass Asse t nt ent ment InitCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-Mining M Mi Min Mini g ng ing ning InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Workshop. short noYear noLongAuthorLine period TOKEN-Workshop. W Wo Wor Work . p. op. hop. InitCap nonNum 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-Workshop. W Wo Wor Work . p. op. hop. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Lossos,|||I.|||S.,|||Alizadeh,|||A.|||A.,|||Eisen,|||M.|||B.,|||Chan,|||W.|||C., normal noYear isLongAuthorLine comma TOKEN-Lossos, L Lo Los Loss , s, os, sos, InitCap nonNum 0 no no no no no no TOKEN-I. I I. I. I. . I. I. I. singleCap nonNum 0 no no no no no no TOKEN-C., C C. C., C., , ., C., C., singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Brown,|||P.|||O.,|||Bostein,|||D.,|||Staudt,|||L.|||M.,|||and|||Levy,|||R. normal noYear isLongAuthorLine period TOKEN-Brown, B Br Bro Brow , n, wn, own, InitCap nonNum 4 no no lastName no no no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
(2000):|||Ongoing|||immunoglobulin|||somatic|||mutation|||in normal hasYear noLongAuthorLine other TOKEN-(2000): ( (2 (20 (200 : ): 0): 00): others year 0 no no no no no no TOKEN-Ongoing O On Ong Ongo g ng ing oing InitCap nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
germinal|||center|||B|||cell-like|||but|||not|||in|||activated|||B normal noYear noLongAuthorLine other TOKEN-germinal g ge ger germ l al nal inal others nonNum 0 no no no no no no TOKEN-center c ce cen cent r er ter nter others nonNum 20 no no lastName no placeName no TOKEN-B B B B B B B B B singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
cell-like|||diffuse|||large|||cell|||lymphomas.|||Proc.|||of|||the|||Natl. normal noYear noLongAuthorLine period TOKEN-cell-like c ce cel cell e ke ike like others nonNum 0 no no no no no no TOKEN-diffuse d di dif diff e se use fuse others nonNum 0 no no no no no no TOKEN-Natl. N Na Nat Natl . l. tl. atl. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Acad.|||of|||Sci.|||USA,97(18):10209-10213. short noYear noLongAuthorLine period TOKEN-Acad. A Ac Aca Acad . d. ad. cad. InitCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-USA,97(18):10209-10213. U US USA USA, . 3. 13. 213. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Moghaddam,|||B.|||and|||Yang,|||M.-H.|||(2000):|||Gender normal hasYear noLongAuthorLine other TOKEN-Moghaddam, M Mo Mog Mogh , m, am, dam, InitCap nonNum 0 no no no no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-Gender G Ge Gen Gend r er der nder InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
classification|||with|||support|||vector|||machines.|||Proc.|||of normal noYear noLongAuthorLine other TOKEN-classification c cl cla clas n on ion tion others nonNum 0 no no no no no no TOKEN-with w wi wit with h th ith with others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
4th|||IEEE|||Intl.|||Conf.|||on|||Automatic|||Face|||and|||Gesture normal noYear noLongAuthorLine other TOKEN-4th 4 4t 4th 4th h th 4th 4th others ordinal 0 no no no no no no TOKEN-IEEE I IE IEE IEEE E EE EEE IEEE AllCap nonNum 32 no no no no no publisherName TOKEN-Gesture G Ge Ges Gest e re ure ture InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Recognition,306-311. short noYear noLongAuthorLine period TOKEN-Recognition,306-311. R Re Rec Reco . 1. 11. 311. InitCap possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-Recognition,306-311. R Re Rec Reco . 1. 11. 311. InitCap possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_yes xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Nguyen,|||D.|||V.|||and|||Rocke,|||D.|||M.|||(2002):|||Tumor normal hasYear noLongAuthorLine other TOKEN-Nguyen, N Ng Ngu Nguy , n, en, yen, InitCap nonNum 4 no no lastName no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-Tumor T Tu Tum Tumo r or mor umor InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
classification|||by|||partial|||least|||squares|||using|||microarray normal noYear noLongAuthorLine other TOKEN-classification c cl cla clas n on ion tion others nonNum 0 no no no no no no TOKEN-by b by by by y by by by others nonNum 0 no no no no no no TOKEN-microarray m mi mic micr y ay ray rray others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
gene|||expression|||data.|||Bioinformatics,18(1):39-50. normal noYear noLongAuthorLine period TOKEN-gene g ge gen gene e ne ene gene others nonNum 7 maleName femaleName lastName no no no TOKEN-expression e ex exp expr n on ion sion others nonNum 0 no no no no no no TOKEN-Bioinformatics,18(1):39-50. B Bi Bio Bioi . 0. 50. -50. InitCap possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Quinlan,|||J.|||R.|||(1986):|||The|||effect|||of|||noise|||on|||concept normal hasYear noLongAuthorLine other TOKEN-Quinlan, Q Qu Qui Quin , n, an, lan, InitCap nonNum 5 maleName no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-concept c co con conc t pt ept cept others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
learning.|||Machine|||Learning:|||An|||Artificial|||Intelligence normal noYear noLongAuthorLine other TOKEN-learning. l le lea lear . g. ng. ing. others nonNum 32 no no no no no publisherName TOKEN-Machine M Ma Mac Mach e ne ine hine InitCap nonNum 0 no no no no no no TOKEN-Intelligence I In Int Inte e ce nce ence InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
