index=7 pos=7/10 firstWord=evaluation secondWord=null  currHeader=evaluation evaluation
index=8 pos=8/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_further_work conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=motivations secondWord=null  currHeader=motivations method
index=4 pos=5/10 firstWord=an secondWord=expressive  currHeader=an_expressive_aspect_language_for_system_programming_in_c method
index=5 pos=6/10 firstWord=dynamic secondWord=weaving  currHeader=dynamic_weaving_with_arachne method
index=6 pos=7/10 firstWord=performance secondWord=evaluation  currHeader=performance_evaluation evaluation
index=7 pos=8/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=8 pos=9/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_future_work conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=3 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=5/10 firstWord=state secondWord=of  currHeader=state_of_the_art method
index=5 pos=6/10 firstWord=our secondWord=approach  currHeader=our_approach_the_dominos_system method
index=6 pos=7/10 firstWord=details secondWord=of  currHeader=details_of_implementation method
index=7 pos=8/10 firstWord=experimentation secondWord=null  currHeader=experimentation evaluation
index=8 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=cr secondWord=categories  currHeader=cr_categories_and_subject_descriptors categories_and_subject_descriptors
index=3 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=2/10 firstWord=previous secondWord=work  currHeader=previous_work related_works
index=5 pos=3/10 firstWord=z-buffering secondWord=and  currHeader=z-buffering_and_other_pixel_processing_operations method
index=6 pos=3/10 firstWord=dram secondWord=fundamentals  currHeader=dram_fundamentals method
index=7 pos=4/10 firstWord=pixel secondWord=caching  currHeader=pixel_caching method
index=8 pos=4/10 firstWord=fbram secondWord=internal  currHeader=fbram_internal_architecture method
index=9 pos=5/10 firstWord=fbram secondWord=as  currHeader=fbram_as_cache method
index=10 pos=5/10 firstWord=four secondWord=way  currHeader=four_way_interleaved_fbram_frame_buffer method
index=11 pos=6/10 firstWord=rectangular secondWord=caches  currHeader=rectangular_caches_reduce_miss_rate method
index=12 pos=6/10 firstWord=operating secondWord=the  currHeader=operating_the_frame_buffer method
index=13 pos=7/10 firstWord=pixel secondWord=rectangle  currHeader=pixel_rectangle_fill_operatings method
index=14 pos=7/10 firstWord=window secondWord=system  currHeader=window_system_support method
index=15 pos=8/10 firstWord=video secondWord=output  currHeader=video_output method
index=16 pos=8/10 firstWord=fbram secondWord=performance  currHeader=fbram_performance evaluation
index=17 pos=9/10 firstWord=other secondWord=dram  currHeader=other_dram_ffshoots evaluation
index=18 pos=9/10 firstWord=futures secondWord=null  currHeader=futures discussions
index=19 pos=10/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=20 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=21 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=the secondWord=significance  currHeader=the_significance_of_ranking_problem method
index=4 pos=5/10 firstWord=the secondWord=r-test  currHeader=the_r-test_scheme method
index=5 pos=6/10 firstWord=compensation secondWord=for  currHeader=compensation_for_bias_in_the_estimated_pugs method
index=6 pos=7/10 firstWord=experiments secondWord=with  currHeader=experiments_with_svm_on_real_and_simulated_data evaluation
index=7 pos=8/10 firstWord=discussion secondWord=null  currHeader=discussion discussions
index=8 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=7/10 firstWord=similarity secondWord=measure  currHeader=similarity_measure_for_motion_stream_recognition method
index=7 pos=8/10 firstWord=performance secondWord=evaluation  currHeader=performance_evaluation evaluation
index=8 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=problem secondWord=statement  currHeader=problem_statement method
index=6 pos=6/10 firstWord=webkhoj secondWord=architecture  currHeader=webkhoj_architecture method
index=7 pos=7/10 firstWord=experiments secondWord=and  currHeader=experiments_and_discussion evaluation
index=8 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=approaches secondWord=to  currHeader=approaches_to_teaching_programming_languages related_works
index=6 pos=6/10 firstWord=our secondWord=proposal  currHeader=our_proposal method
index=7 pos=7/10 firstWord=laboratory secondWord=courseware  currHeader=laboratory_courseware method
index=8 pos=8/10 firstWord=experience secondWord=null  currHeader=experience evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=background secondWord=and  currHeader=background_and_related_work background
index=6 pos=6/10 firstWord=web secondWord=crawling  currHeader=web_crawling_and_caching method
index=7 pos=7/10 firstWord=reconstructing secondWord=websites  currHeader=reconstructing_websites method
index=8 pos=8/10 firstWord=future secondWord=work  currHeader=future_work discussions
index=9 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=3 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=4/10 firstWord=structural secondWord=risk  currHeader=structural_risk_minimization method
index=5 pos=5/10 firstWord=large secondWord=margin  currHeader=large_margin_methods method
index=6 pos=6/10 firstWord=evolutionary secondWord=computation  currHeader=evolutionary_computation_for_large_margin_optimization method
index=7 pos=7/10 firstWord=experiments secondWord=and  currHeader=experiments_and_results evaluation
index=8 pos=8/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=specifying secondWord=intensional  currHeader=specifying_intensional_tests method
index=6 pos=6/10 firstWord=database secondWord=preparation  currHeader=database_preparation method
index=7 pos=7/10 firstWord=dot-unit secondWord=testing  currHeader=dot-unit_testing_framework method
index=8 pos=8/10 firstWord=evaluation secondWord=null  currHeader=evaluation evaluation
index=9 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=definitions secondWord=null  currHeader=definitions background
index=6 pos=6/10 firstWord=distributed secondWord=node  currHeader=distributed_node_recovery method
index=7 pos=7/10 firstWord=proof secondWord=of  currHeader=proof_of_correctness method
